Area,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Japan,Soybeans,17994,1668.0,54716.4,15.53
Japan,Soybeans,17994,1668.0,54716.4,13.11
Japan,Soybeans,17994,1668.0,54716.4,15.54
Japan,Soybeans,17994,1668.0,54716.4,15.14
Japan,Soybeans,17994,1668.0,54716.4,15.21
Japan,Soybeans,17994,1668.0,54716.4,13.11
Japan,Sweet potatoes,225747,1668.0,54716.4,15.53
Japan,Sweet potatoes,225747,1668.0,54716.4,13.11
Japan,Sweet potatoes,225747,1668.0,54716.4,15.54
Japan,Sweet potatoes,225747,1668.0,54716.4,15.14
Japan,Sweet potatoes,225747,1668.0,54716.4,15.21
Japan,Sweet potatoes,225747,1668.0,54716.4,13.11
Japan,Wheat,41004,1668.0,54716.4,15.53
Japan,Wheat,41004,1668.0,54716.4,13.11
Japan,Wheat,41004,1668.0,54716.4,15.54
Japan,Wheat,41004,1668.0,54716.4,15.14
Japan,Wheat,41004,1668.0,54716.4,15.21
Japan,Wheat,41004,1668.0,54716.4,13.11
Japan,Yams,222059,1668.0,54716.4,15.53
Japan,Yams,222059,1668.0,54716.4,13.11
Japan,Yams,222059,1668.0,54716.4,15.54
Japan,Yams,222059,1668.0,54716.4,15.14
Japan,Yams,222059,1668.0,54716.4,15.21
Japan,Yams,222059,1668.0,54716.4,13.11
Japan,Maize,27273,1668.0,52794.3,16.54
Japan,Maize,27273,1668.0,52794.3,13.91
Japan,Maize,27273,1668.0,52794.3,16.3
Japan,Maize,27273,1668.0,52794.3,16.0
Japan,Maize,27273,1668.0,52794.3,16.02
Japan,Maize,27273,1668.0,52794.3,13.91
Japan,Potatoes,302133,1668.0,52794.3,16.54
Japan,Potatoes,302133,1668.0,52794.3,13.91
Japan,Potatoes,302133,1668.0,52794.3,16.3
Japan,Potatoes,302133,1668.0,52794.3,16.0
Japan,Potatoes,302133,1668.0,52794.3,16.02
Japan,Potatoes,302133,1668.0,52794.3,13.91
Japan,"Rice, paddy",67280,1668.0,52794.3,16.54
Japan,"Rice, paddy",67280,1668.0,52794.3,13.91
Japan,"Rice, paddy",67280,1668.0,52794.3,16.3
Japan,"Rice, paddy",67280,1668.0,52794.3,16.0
Japan,"Rice, paddy",67280,1668.0,52794.3,16.02
Japan,"Rice, paddy",67280,1668.0,52794.3,13.91
Japan,Soybeans,15520,1668.0,52794.3,16.54
Japan,Soybeans,15520,1668.0,52794.3,13.91
Japan,Soybeans,15520,1668.0,52794.3,16.3
Japan,Soybeans,15520,1668.0,52794.3,16.0
Japan,Soybeans,15520,1668.0,52794.3,16.02
Japan,Soybeans,15520,1668.0,52794.3,13.91
Japan,Sweet potatoes,244119,1668.0,52794.3,16.54
Japan,Sweet potatoes,244119,1668.0,52794.3,13.91
Japan,Sweet potatoes,244119,1668.0,52794.3,16.3
Japan,Sweet potatoes,244119,1668.0,52794.3,16.0
Japan,Sweet potatoes,244119,1668.0,52794.3,16.02
Japan,Sweet potatoes,244119,1668.0,52794.3,13.91
Japan,Wheat,38616,1668.0,52794.3,16.54
Japan,Wheat,38616,1668.0,52794.3,13.91
Japan,Wheat,38616,1668.0,52794.3,16.3
Japan,Wheat,38616,1668.0,52794.3,16.0
Japan,Wheat,38616,1668.0,52794.3,16.02
Japan,Wheat,38616,1668.0,52794.3,13.91
Japan,Yams,217415,1668.0,52794.3,16.54
Japan,Yams,217415,1668.0,52794.3,13.91
Japan,Yams,217415,1668.0,52794.3,16.3
Japan,Yams,217415,1668.0,52794.3,16.0
Japan,Yams,217415,1668.0,52794.3,16.02
Japan,Yams,217415,1668.0,52794.3,13.91
Kazakhstan,Maize,31214,250.0,17182.0,6.2
Kazakhstan,Maize,31214,250.0,17182.0,2.78
Kazakhstan,Potatoes,105923,250.0,17182.0,6.2
Kazakhstan,Potatoes,105923,250.0,17182.0,2.78
Kazakhstan,"Rice, paddy",39915,250.0,17182.0,6.2
Kazakhstan,"Rice, paddy",39915,250.0,17182.0,2.78
Kazakhstan,Sorghum,11765,250.0,17182.0,6.2
Kazakhstan,Sorghum,11765,250.0,17182.0,2.78
Kazakhstan,Soybeans,11919,250.0,17182.0,6.2
Kazakhstan,Soybeans,11919,250.0,17182.0,2.78
Kazakhstan,Wheat,13324,250.0,17182.0,6.2
Kazakhstan,Wheat,13324,250.0,17182.0,2.78
Kazakhstan,Maize,32677,250.0,17182.0,5.51
Kazakhstan,Maize,32677,250.0,17182.0,1.63
Kazakhstan,Potatoes,96200,250.0,17182.0,5.51
Kazakhstan,Potatoes,96200,250.0,17182.0,1.63
Kazakhstan,"Rice, paddy",36871,250.0,17182.0,5.51
Kazakhstan,"Rice, paddy",36871,250.0,17182.0,1.63
Kazakhstan,Sorghum,12500,250.0,17182.0,5.51
Kazakhstan,Sorghum,12500,250.0,17182.0,1.63
Kazakhstan,Soybeans,11269,250.0,17182.0,5.51
Kazakhstan,Soybeans,11269,250.0,17182.0,1.63
Kazakhstan,Wheat,9178,250.0,17182.0,5.51
Kazakhstan,Wheat,9178,250.0,17182.0,1.63
Kazakhstan,Maize,22387,250.0,17182.0,6.04
Kazakhstan,Maize,22387,250.0,17182.0,3.12
Kazakhstan,Potatoes,95739,250.0,17182.0,6.04
Kazakhstan,Potatoes,95739,250.0,17182.0,3.12
Kazakhstan,"Rice, paddy",27937,250.0,17182.0,6.04
Kazakhstan,"Rice, paddy",27937,250.0,17182.0,3.12
Kazakhstan,Sorghum,12857,250.0,17182.0,6.04
Kazakhstan,Sorghum,12857,250.0,17182.0,3.12
Kazakhstan,Soybeans,9667,250.0,17182.0,6.04
Kazakhstan,Soybeans,9667,250.0,17182.0,3.12
Kazakhstan,Wheat,7490,250.0,17182.0,6.04
Kazakhstan,Wheat,7490,250.0,17182.0,3.12
Kazakhstan,Maize,19316,250.0,13535.0,6.53
Kazakhstan,Maize,19316,250.0,13535.0,4.33
Kazakhstan,Potatoes,84589,250.0,13535.0,6.53
Kazakhstan,Potatoes,84589,250.0,13535.0,4.33
Kazakhstan,"Rice, paddy",21932,250.0,13535.0,6.53
Kazakhstan,"Rice, paddy",21932,250.0,13535.0,4.33
Kazakhstan,Sorghum,5000,250.0,13535.0,6.53
Kazakhstan,Sorghum,5000,250.0,13535.0,4.33
Kazakhstan,Soybeans,8845,250.0,13535.0,6.53
Kazakhstan,Soybeans,8845,250.0,13535.0,4.33
Kazakhstan,Wheat,5748,250.0,13535.0,6.53
Kazakhstan,Wheat,5748,250.0,13535.0,4.33
Kazakhstan,Maize,16795,250.0,13047.0,5.98
Kazakhstan,Maize,16795,250.0,13047.0,1.61
Kazakhstan,Potatoes,88347,250.0,13047.0,5.98
Kazakhstan,Potatoes,88347,250.0,13047.0,1.61
Kazakhstan,"Rice, paddy",26155,250.0,13047.0,5.98
Kazakhstan,"Rice, paddy",26155,250.0,13047.0,1.61
Kazakhstan,Sorghum,8255,250.0,13047.0,5.98
Kazakhstan,Sorghum,8255,250.0,13047.0,1.61
Kazakhstan,Soybeans,8437,250.0,13047.0,5.98
Kazakhstan,Soybeans,8437,250.0,13047.0,1.61
Kazakhstan,Wheat,6835,250.0,13047.0,5.98
Kazakhstan,Wheat,6835,250.0,13047.0,1.61
Kazakhstan,Maize,18136,250.0,8112.0,7.53
Kazakhstan,Maize,18136,250.0,8112.0,4.52
Kazakhstan,Potatoes,84078,250.0,8112.0,7.53
Kazakhstan,Potatoes,84078,250.0,8112.0,4.52
Kazakhstan,"Rice, paddy",30765,250.0,8112.0,7.53
Kazakhstan,"Rice, paddy",30765,250.0,8112.0,4.52
Kazakhstan,Sorghum,6250,250.0,8112.0,7.53
Kazakhstan,Sorghum,6250,250.0,8112.0,4.52
Kazakhstan,Soybeans,10445,250.0,8112.0,7.53
Kazakhstan,Soybeans,10445,250.0,8112.0,4.52
Kazakhstan,Wheat,8449,250.0,8112.0,7.53
Kazakhstan,Wheat,8449,250.0,8112.0,4.52
Kazakhstan,Maize,26780,250.0,6416.14,6.94
Kazakhstan,Maize,26780,250.0,6416.14,3.25
Kazakhstan,Potatoes,76679,250.0,6416.14,6.94
Kazakhstan,Potatoes,76679,250.0,6416.14,3.25
Kazakhstan,"Rice, paddy",32162,250.0,6416.14,6.94
Kazakhstan,"Rice, paddy",32162,250.0,6416.14,3.25
Kazakhstan,Sorghum,7692,250.0,6416.14,6.94
Kazakhstan,Sorghum,7692,250.0,6416.14,3.25
Kazakhstan,Soybeans,13359,250.0,6416.14,6.94
Kazakhstan,Soybeans,13359,250.0,6416.14,3.25
Kazakhstan,Wheat,5200,250.0,6416.14,6.94
Kazakhstan,Wheat,5200,250.0,6416.14,3.25
Kazakhstan,Maize,30168,250.0,4720.28,7.09
Kazakhstan,Maize,30168,250.0,4720.28,3.73
Kazakhstan,Potatoes,107532,250.0,4720.28,7.09
Kazakhstan,Potatoes,107532,250.0,4720.28,3.73
Kazakhstan,"Rice, paddy",28070,250.0,4720.28,7.09
Kazakhstan,"Rice, paddy",28070,250.0,4720.28,3.73
Kazakhstan,Sorghum,50000,250.0,4720.28,7.09
Kazakhstan,Sorghum,50000,250.0,4720.28,3.73
Kazakhstan,Soybeans,13000,250.0,4720.28,7.09
Kazakhstan,Soybeans,13000,250.0,4720.28,3.73
Kazakhstan,Wheat,12868,250.0,4720.28,7.09
Kazakhstan,Wheat,12868,250.0,4720.28,3.73
Kazakhstan,Maize,33350,250.0,3024.42,7.26
Kazakhstan,Maize,33350,250.0,3024.42,3.23
Kazakhstan,Potatoes,106383,250.0,3024.42,7.26
Kazakhstan,Potatoes,106383,250.0,3024.42,3.23
Kazakhstan,"Rice, paddy",29723,250.0,3024.42,7.26
Kazakhstan,"Rice, paddy",29723,250.0,3024.42,3.23
Kazakhstan,Sorghum,65862,250.0,3024.42,7.26
Kazakhstan,Sorghum,65862,250.0,3024.42,3.23
Kazakhstan,Soybeans,11343,250.0,3024.42,7.26
Kazakhstan,Soybeans,11343,250.0,3024.42,3.23
Kazakhstan,Wheat,9028,250.0,3024.42,7.26
Kazakhstan,Wheat,9028,250.0,3024.42,3.23
Kazakhstan,Maize,37125,250.0,3007.26,7.23
Kazakhstan,Maize,37125,250.0,3007.26,3.85
Kazakhstan,Potatoes,132897,250.0,3007.26,7.23
Kazakhstan,Potatoes,132897,250.0,3007.26,3.85
Kazakhstan,"Rice, paddy",28714,250.0,3007.26,7.23
Kazakhstan,"Rice, paddy",28714,250.0,3007.26,3.85
Kazakhstan,Sorghum,31915,250.0,3007.26,7.23
Kazakhstan,Sorghum,31915,250.0,3007.26,3.85
Kazakhstan,Soybeans,13561,250.0,3007.26,7.23
Kazakhstan,Soybeans,13561,250.0,3007.26,3.85
Kazakhstan,Wheat,11803,250.0,3007.26,7.23
Kazakhstan,Wheat,11803,250.0,3007.26,3.85
Kazakhstan,Maize,41370,250.0,3361.84,7.4
Kazakhstan,Maize,41370,250.0,3361.84,4.77
Kazakhstan,Potatoes,139278,250.0,3361.84,7.4
Kazakhstan,Potatoes,139278,250.0,3361.84,4.77
Kazakhstan,"Rice, paddy",30288,250.0,3361.84,7.4
Kazakhstan,"Rice, paddy",30288,250.0,3361.84,4.77
Kazakhstan,Sorghum,14316,250.0,3361.84,7.4
Kazakhstan,Sorghum,14316,250.0,3361.84,4.77
Kazakhstan,Soybeans,14955,250.0,3361.84,7.4
Kazakhstan,Soybeans,14955,250.0,3361.84,4.77
Kazakhstan,Wheat,10895,250.0,3361.84,7.4
Kazakhstan,Wheat,10895,250.0,3361.84,4.77
Kazakhstan,Maize,44575,250.0,3802.92,7.52
Kazakhstan,Maize,44575,250.0,3802.92,4.18
Kazakhstan,Potatoes,134485,250.0,3802.92,7.52
Kazakhstan,Potatoes,134485,250.0,3802.92,4.18
Kazakhstan,"Rice, paddy",34182,250.0,3802.92,7.52
Kazakhstan,"Rice, paddy",34182,250.0,3802.92,4.18
Kazakhstan,Sorghum,17500,250.0,3802.92,7.52
Kazakhstan,Sorghum,17500,250.0,3802.92,4.18
Kazakhstan,Soybeans,14630,250.0,3802.92,7.52
Kazakhstan,Soybeans,14630,250.0,3802.92,4.18
Kazakhstan,Wheat,8432,250.0,3802.92,7.52
Kazakhstan,Wheat,8432,250.0,3802.92,4.18
Kazakhstan,Maize,41546,250.0,3666.62,7.07
Kazakhstan,Maize,41546,250.0,3666.62,4.0
Kazakhstan,Potatoes,150135,250.0,3666.62,7.07
Kazakhstan,Potatoes,150135,250.0,3666.62,4.0
Kazakhstan,"Rice, paddy",33518,250.0,3666.62,7.07
Kazakhstan,"Rice, paddy",33518,250.0,3666.62,4.0
Kazakhstan,Sorghum,20000,250.0,3666.62,7.07
Kazakhstan,Sorghum,20000,250.0,3666.62,4.0
Kazakhstan,Soybeans,16438,250.0,3666.62,7.07
Kazakhstan,Soybeans,16438,250.0,3666.62,4.0
Kazakhstan,Wheat,9480,250.0,3666.62,7.07
Kazakhstan,Wheat,9480,250.0,3666.62,4.0
Kazakhstan,Maize,46317,250.0,3926.27,7.65
Kazakhstan,Maize,46317,250.0,3926.27,3.88
Kazakhstan,Potatoes,153851,250.0,3926.27,7.65
Kazakhstan,Potatoes,153851,250.0,3926.27,3.88
Kazakhstan,"Rice, paddy",32966,250.0,3926.27,7.65
Kazakhstan,"Rice, paddy",32966,250.0,3926.27,3.88
Kazakhstan,Sorghum,24128,250.0,3926.27,7.65
Kazakhstan,Sorghum,24128,250.0,3926.27,3.88
Kazakhstan,Soybeans,16578,250.0,3926.27,7.65
Kazakhstan,Soybeans,16578,250.0,3926.27,3.88
Kazakhstan,Wheat,11348,250.0,3926.27,7.65
Kazakhstan,Wheat,11348,250.0,3926.27,3.88
Kazakhstan,Maize,45636,250.0,5575.89,7.78
Kazakhstan,Maize,45636,250.0,5575.89,4.14
Kazakhstan,Potatoes,155792,250.0,5575.89,7.78
Kazakhstan,Potatoes,155792,250.0,5575.89,4.14
Kazakhstan,"Rice, paddy",33678,250.0,5575.89,7.78
Kazakhstan,"Rice, paddy",33678,250.0,5575.89,4.14
Kazakhstan,Sorghum,4800,250.0,5575.89,7.78
Kazakhstan,Sorghum,4800,250.0,5575.89,4.14
Kazakhstan,Soybeans,16959,250.0,5575.89,7.78
Kazakhstan,Soybeans,16959,250.0,5575.89,4.14
Kazakhstan,Wheat,12983,250.0,5575.89,7.78
Kazakhstan,Wheat,12983,250.0,5575.89,4.14
Kazakhstan,Maize,44042,250.0,7044.9,7.25
Kazakhstan,Maize,44042,250.0,7044.9,4.19
Kazakhstan,Potatoes,144356,250.0,7044.9,7.25
Kazakhstan,Potatoes,144356,250.0,7044.9,4.19
Kazakhstan,"Rice, paddy",33736,250.0,7044.9,7.25
Kazakhstan,"Rice, paddy",33736,250.0,7044.9,4.19
Kazakhstan,Sorghum,3871,250.0,7044.9,7.25
Kazakhstan,Sorghum,3871,250.0,7044.9,4.19
Kazakhstan,Soybeans,17326,250.0,7044.9,7.25
Kazakhstan,Soybeans,17326,250.0,7044.9,4.19
Kazakhstan,Wheat,9715,250.0,7044.9,7.25
Kazakhstan,Wheat,9715,250.0,7044.9,4.19
Kazakhstan,Maize,47500,250.0,8716.14,6.77
Kazakhstan,Maize,47500,250.0,8716.14,3.03
Kazakhstan,Potatoes,162092,250.0,8716.14,6.77
Kazakhstan,Potatoes,162092,250.0,8716.14,3.03
Kazakhstan,"Rice, paddy",35323,250.0,8716.14,6.77
Kazakhstan,"Rice, paddy",35323,250.0,8716.14,3.03
Kazakhstan,Sorghum,5000,250.0,8716.14,6.77
Kazakhstan,Sorghum,5000,250.0,8716.14,3.03
Kazakhstan,Soybeans,18002,250.0,8716.14,6.77
Kazakhstan,Soybeans,18002,250.0,8716.14,3.03
Kazakhstan,Wheat,11941,250.0,8716.14,6.77
Kazakhstan,Wheat,11941,250.0,8716.14,3.03
Kazakhstan,Maize,48331,250.0,6283.85,6.96
Kazakhstan,Maize,48331,250.0,6283.85,2.95
Kazakhstan,Potatoes,143194,250.0,6283.85,6.96
Kazakhstan,Potatoes,143194,250.0,6283.85,2.95
Kazakhstan,"Rice, paddy",39697,250.0,6283.85,6.96
Kazakhstan,"Rice, paddy",39697,250.0,6283.85,2.95
Kazakhstan,Sorghum,4500,250.0,6283.85,6.96
Kazakhstan,Sorghum,4500,250.0,6283.85,2.95
Kazakhstan,Soybeans,18489,250.0,6283.85,6.96
Kazakhstan,Soybeans,18489,250.0,6283.85,2.95
Kazakhstan,Wheat,7336,250.0,6283.85,6.96
Kazakhstan,Wheat,7336,250.0,6283.85,2.95
Kazakhstan,Maize,49864,250.0,10656.6,6.54
Kazakhstan,Maize,49864,250.0,10656.6,2.67
Kazakhstan,Potatoes,167176,250.0,10656.6,6.54
Kazakhstan,Potatoes,167176,250.0,10656.6,2.67
Kazakhstan,"Rice, paddy",37152,250.0,10656.6,6.54
Kazakhstan,"Rice, paddy",37152,250.0,10656.6,2.67
Kazakhstan,Sorghum,13000,250.0,10656.6,6.54
Kazakhstan,Sorghum,13000,250.0,10656.6,2.67
Kazakhstan,Soybeans,19001,250.0,10656.6,6.54
Kazakhstan,Soybeans,19001,250.0,10656.6,2.67
Kazakhstan,Wheat,16609,250.0,10656.6,6.54
Kazakhstan,Wheat,16609,250.0,10656.6,2.67
Kazakhstan,Maize,51877,250.0,8674.58,6.07
Kazakhstan,Maize,51877,250.0,8674.58,2.5
Kazakhstan,Potatoes,165927,250.0,8674.58,6.07
Kazakhstan,Potatoes,165927,250.0,8674.58,2.5
Kazakhstan,"Rice, paddy",37712,250.0,8674.58,6.07
Kazakhstan,"Rice, paddy",37712,250.0,8674.58,2.5
Kazakhstan,Sorghum,2750,250.0,8674.58,6.07
Kazakhstan,Sorghum,2750,250.0,8674.58,2.5
Kazakhstan,Soybeans,20128,250.0,8674.58,6.07
Kazakhstan,Soybeans,20128,250.0,8674.58,2.5
Kazakhstan,Wheat,7929,250.0,8674.58,6.07
Kazakhstan,Wheat,7929,250.0,8674.58,2.5
Kazakhstan,Maize,52779,250.0,8738.38,8.71
Kazakhstan,Maize,52779,250.0,8738.38,5.49
Kazakhstan,Potatoes,181522,250.0,8738.38,8.71
Kazakhstan,Potatoes,181522,250.0,8738.38,5.49
Kazakhstan,"Rice, paddy",38500,250.0,8738.38,8.71
Kazakhstan,"Rice, paddy",38500,250.0,8738.38,5.49
Kazakhstan,Sorghum,2258,250.0,8738.38,8.71
Kazakhstan,Sorghum,2258,250.0,8738.38,5.49
Kazakhstan,Soybeans,19727,250.0,8738.38,8.71
Kazakhstan,Soybeans,19727,250.0,8738.38,5.49
Kazakhstan,Wheat,10762,250.0,8738.38,8.71
Kazakhstan,Wheat,10762,250.0,8738.38,5.49
Kenya,Cassava,108498,630.0,3469.0,15.94
Kenya,Maize,16591,630.0,3469.0,15.94
Kenya,Plantains and others,125000,630.0,3469.0,15.94
Kenya,Potatoes,88655,630.0,3469.0,15.94
Kenya,"Rice, paddy",30984,630.0,3469.0,15.94
Kenya,Sorghum,8473,630.0,3469.0,15.94
Kenya,Soybeans,8000,630.0,3469.0,15.94
Kenya,Sweet potatoes,99153,630.0,3469.0,15.94
Kenya,Wheat,16551,630.0,3469.0,15.94
Kenya,Yams,88356,630.0,3469.0,15.94
Kenya,Cassava,100000,630.0,3469.0,16.26
Kenya,Maize,18321,630.0,3469.0,16.26
Kenya,Plantains and others,125000,630.0,3469.0,16.26
Kenya,Potatoes,113356,630.0,3469.0,16.26
Kenya,"Rice, paddy",38846,630.0,3469.0,16.26
Kenya,Sorghum,9572,630.0,3469.0,16.26
Kenya,Soybeans,8037,630.0,3469.0,16.26
Kenya,Sweet potatoes,109373,630.0,3469.0,16.26
Kenya,Wheat,18484,630.0,3469.0,16.26
Kenya,Yams,80000,630.0,3469.0,16.26
Kenya,Cassava,102462,630.0,3469.0,16.34
Kenya,Maize,17271,630.0,3469.0,16.34
Kenya,Plantains and others,125000,630.0,3469.0,16.34
Kenya,Potatoes,92975,630.0,3469.0,16.34
Kenya,"Rice, paddy",35362,630.0,3469.0,16.34
Kenya,Sorghum,11216,630.0,3469.0,16.34
Kenya,Soybeans,8059,630.0,3469.0,16.34
Kenya,Sweet potatoes,67531,630.0,3469.0,16.34
Kenya,Wheat,19359,630.0,3469.0,16.34
Kenya,Yams,74707,630.0,3469.0,16.34
Kenya,Cassava,102936,630.0,3469.0,16.36
Kenya,Maize,15549,630.0,3469.0,16.36
Kenya,Plantains and others,123529,630.0,3469.0,16.36
Kenya,Potatoes,117490,630.0,3469.0,16.36
Kenya,"Rice, paddy",41483,630.0,3469.0,16.36
Kenya,Sorghum,7454,630.0,3469.0,16.36
Kenya,Soybeans,8081,630.0,3469.0,16.36
Kenya,Sweet potatoes,96271,630.0,3469.0,16.36
Kenya,Wheat,13795,630.0,3469.0,16.36
Kenya,Yams,67487,630.0,3469.0,16.36
Kenya,Cassava,91297,630.0,3469.0,16.58
Kenya,Maize,20400,630.0,3469.0,16.58
Kenya,Plantains and others,125000,630.0,3469.0,16.58
Kenya,Potatoes,97108,630.0,3469.0,16.58
Kenya,"Rice, paddy",43559,630.0,3469.0,16.58
Kenya,Sorghum,8640,630.0,3469.0,16.58
Kenya,Soybeans,8104,630.0,3469.0,16.58
Kenya,Sweet potatoes,104396,630.0,3469.0,16.58
Kenya,Wheat,22164,630.0,3469.0,16.58
Kenya,Yams,74000,630.0,3469.0,16.58
Kenya,Cassava,95560,630.0,4607.0,16.52
Kenya,Maize,18759,630.0,4607.0,16.52
Kenya,Plantains and others,125000,630.0,4607.0,16.52
Kenya,Potatoes,96575,630.0,4607.0,16.52
Kenya,"Rice, paddy",40000,630.0,4607.0,16.52
Kenya,Sorghum,5984,630.0,4607.0,16.52
Kenya,Soybeans,8128,630.0,4607.0,16.52
Kenya,Sweet potatoes,100712,630.0,4607.0,16.52
Kenya,Wheat,21064,630.0,4607.0,16.52
Kenya,Yams,69832,630.0,4607.0,16.52
Kenya,Cassava,111344,630.0,6344.0,16.44
Kenya,Maize,14506,630.0,6344.0,16.44
Kenya,Plantains and others,123077,630.0,6344.0,16.44
Kenya,Potatoes,75918,630.0,6344.0,16.44
Kenya,"Rice, paddy",40000,630.0,6344.0,16.44
Kenya,Sorghum,5954,630.0,6344.0,16.44
Kenya,Soybeans,8153,630.0,6344.0,16.44
Kenya,Sweet potatoes,79880,630.0,6344.0,16.44
Kenya,Wheat,20112,630.0,6344.0,16.44
Kenya,Yams,59748,630.0,6344.0,16.44
Kenya,Cassava,94938,630.0,5172.0,16.77
Kenya,Maize,14713,630.0,5172.0,16.77
Kenya,Plantains and others,122727,630.0,5172.0,16.77
Kenya,Potatoes,70425,630.0,5172.0,16.77
Kenya,"Rice, paddy",39724,630.0,5172.0,16.77
Kenya,Sorghum,7447,630.0,5172.0,16.77
Kenya,Soybeans,8178,630.0,5172.0,16.77
Kenya,Sweet potatoes,111359,630.0,5172.0,16.77
Kenya,Wheat,16132,630.0,5172.0,16.77
Kenya,Yams,57179,630.0,5172.0,16.77
Kenya,Cassava,80569,630.0,4114.0,16.53
Kenya,Maize,16697,630.0,4114.0,16.53
Kenya,Plantains and others,126087,630.0,4114.0,16.53
Kenya,Potatoes,75177,630.0,4114.0,16.53
Kenya,"Rice, paddy",48419,630.0,4114.0,16.53
Kenya,Sorghum,7528,630.0,4114.0,16.53
Kenya,Soybeans,8204,630.0,4114.0,16.53
Kenya,Sweet potatoes,80590,630.0,4114.0,16.53
Kenya,Wheat,18951,630.0,4114.0,16.53
Kenya,Yams,48926,630.0,4114.0,16.53
Kenya,Cassava,102106,630.0,3056.0,16.7
Kenya,Maize,14817,630.0,3056.0,16.7
Kenya,Plantains and others,127273,630.0,3056.0,16.7
Kenya,Potatoes,91410,630.0,3056.0,16.7
Kenya,"Rice, paddy",39845,630.0,3056.0,16.7
Kenya,Sorghum,7775,630.0,3056.0,16.7
Kenya,Soybeans,8228,630.0,3056.0,16.7
Kenya,Sweet potatoes,105824,630.0,3056.0,16.7
Kenya,Wheat,16534,630.0,3056.0,16.7
Kenya,Yams,92318,630.0,3056.0,16.7
Kenya,Cassava,69454,630.0,1998.0,16.73
Kenya,Maize,14400,630.0,1998.0,16.73
Kenya,Plantains and others,128571,630.0,1998.0,16.73
Kenya,Potatoes,61770,630.0,1998.0,16.73
Kenya,"Rice, paddy",37710,630.0,1998.0,16.73
Kenya,Sorghum,6656,630.0,1998.0,16.73
Kenya,Soybeans,8603,630.0,1998.0,16.73
Kenya,Sweet potatoes,88375,630.0,1998.0,16.73
Kenya,Wheat,15492,630.0,1998.0,16.73
Kenya,Yams,55641,630.0,1998.0,16.73
Kenya,Cassava,77681,630.0,1578.0,16.1
Kenya,Maize,17012,630.0,1578.0,16.1
Kenya,Plantains and others,121739,630.0,1578.0,16.1
Kenya,Potatoes,91596,630.0,1578.0,16.1
Kenya,"Rice, paddy",34091,630.0,1578.0,16.1
Kenya,Sorghum,8569,630.0,1578.0,16.1
Kenya,Soybeans,8608,630.0,1578.0,16.1
Kenya,Sweet potatoes,90000,630.0,1578.0,16.1
Kenya,Wheat,19890,630.0,1578.0,16.1
Kenya,Yams,78980,630.0,1578.0,16.1
Kenya,Cassava,73441,630.0,1578.0,16.61
Kenya,Maize,15126,630.0,1578.0,16.61
Kenya,Plantains and others,121739,630.0,1578.0,16.61
Kenya,Potatoes,77113,630.0,1578.0,16.61
Kenya,"Rice, paddy",34615,630.0,1578.0,16.61
Kenya,Sorghum,8010,630.0,1578.0,16.61
Kenya,Soybeans,8611,630.0,1578.0,16.61
Kenya,Sweet potatoes,85000,630.0,1578.0,16.61
Kenya,Wheat,21217,630.0,1578.0,16.61
Kenya,Yams,54886,630.0,1578.0,16.61
Kenya,Cassava,111000,630.0,1578.0,16.92
Kenya,Maize,19293,630.0,1578.0,16.92
Kenya,Plantains and others,123810,630.0,1578.0,16.92
Kenya,Potatoes,84401,630.0,1578.0,16.92
Kenya,"Rice, paddy",37280,630.0,1578.0,16.92
Kenya,Sorghum,5644,630.0,1578.0,16.92
Kenya,Soybeans,8607,630.0,1578.0,16.92
Kenya,Sweet potatoes,94116,630.0,1578.0,16.92
Kenya,Wheat,24827,630.0,1578.0,16.92
Kenya,Yams,83525,630.0,1578.0,16.92
Kenya,Cassava,91009,630.0,1578.0,17.28
Kenya,Maize,16405,630.0,1578.0,17.28
Kenya,Plantains and others,123810,630.0,1578.0,17.28
Kenya,Potatoes,200000,630.0,1578.0,17.28
Kenya,"Rice, paddy",39321,630.0,1578.0,17.28
Kenya,Sorghum,12230,630.0,1578.0,17.28
Kenya,Soybeans,8591,630.0,1578.0,17.28
Kenya,Sweet potatoes,109577,630.0,1578.0,17.28
Kenya,Wheat,23131,630.0,1578.0,17.28
Kenya,Yams,86683,630.0,1578.0,17.28
Kenya,Cassava,95856,630.0,1578.0,16.92
Kenya,Maize,17197,630.0,1578.0,16.92
Kenya,Plantains and others,121739,630.0,1578.0,16.92
Kenya,Potatoes,200000,630.0,1578.0,16.92
Kenya,"Rice, paddy",28062,630.0,1578.0,16.92
Kenya,Sorghum,8006,630.0,1578.0,16.92
Kenya,Soybeans,8265,630.0,1578.0,16.92
Kenya,Sweet potatoes,96701,630.0,1578.0,16.92
Kenya,Wheat,21875,630.0,1578.0,16.92
Kenya,Yams,95024,630.0,1578.0,16.92
Kenya,Cassava,74185,630.0,1578.0,16.6
Kenya,Maize,18132,630.0,1578.0,16.6
Kenya,Plantains and others,123810,630.0,1578.0,16.6
Kenya,Potatoes,200000,630.0,1578.0,16.6
Kenya,"Rice, paddy",28715,630.0,1578.0,16.6
Kenya,Sorghum,9474,630.0,1578.0,16.6
Kenya,Soybeans,8400,630.0,1578.0,16.6
Kenya,Sweet potatoes,132796,630.0,1578.0,16.6
Kenya,Wheat,30940,630.0,1578.0,16.6
